Price,abs_returns,sq_returns,rv_5,rv_10,rv_20,rv_60,target_20d
Ticker,,,,,,,
Date,,,,,,,
2016-12-02,0.0005003094678630967,2.50309563633455e-07,0.0446180330950458,0.05892224229234193,0.09680101447221653,0.11123610333655436,0.08331589247391673
2016-12-05,0.005991125616664631,3.589358615465515e-05,0.0605293974741917,0.06325846476266991,0.09653103144554137,0.09955111024852326,0.0832738983423612
2016-12-06,0.0031622140476479503,9.999597683142033e-06,0.06296057539340814,0.054050362272781975,0.06589126530071192,0.09561232896115564,0.08343627725972098
2016-12-07,0.012996194388696397,0.00016890106858878372,0.09934118730220719,0.08227117208344635,0.07630544930345616,0.09379985660953398,0.07188462552901222
2016-12-08,0.0024456034900940766,5.980976430760328e-06,0.0773909717987226,0.08200793754680448,0.06997937763237952,0.0938077964619184,0.07310313065037127
2016-12-09,0.006022346893443877,3.6268662104973115e-05,0.06619775434277278,0.08415540871228186,0.07142464967956087,0.09254620472997171,0.07023005149780709
2016-12-12,0.00114885248253531,1.3198620266275449e-06,0.08408676996071296,0.07758871629373025,0.07057590821309213,0.0921094930100334,0.07056998675582667
2016-12-13,0.006652120402629267,4.425070585107656e-05,0.08372693323494329,0.08006435623424846,0.07205012726438773,0.09282290150390397,0.06736684504075593
2016-12-14,0.008288473258822893,6.869878896222219e-05,0.0972306405357295,0.09529925589640634,0.07874802695809464,0.09477230483955154,0.06013427302813448
2016-12-15,0.004108622334576125,1.6880777488177766e-05,0.09933521561665261,0.08904847733018106,0.07799114412784136,0.09259254874300274,0.06025512313184986
2016-12-16,0.0019577523139728643,3.832794122866104e-06,0.09218923195299784,0.09197598108534225,0.07829023386672063,0.09205779468546384,0.06011799417995592
2016-12-19,0.0021750090272839987,4.7306642687668865e-06,0.0928852102832018,0.09048199309760416,0.07693258684785617,0.09119482248228325,0.061402374153252795
2016-12-20,0.003850136005533396,1.4823547261104653e-05,0.08285369449948032,0.0906638389522782,0.0744211225820429,0.08946021720134821,0.06125697164278563
2016-12-21,0.0027862991009700304,7.7634626800664e-06,0.0515747089891515,0.07337662062541343,0.07608493747500467,0.08913485238630206,0.061148180461561154
2016-12-22,0.0017291922186958135,2.99010572919815e-06,0.04635003972187809,0.07423236876089513,0.07687046507320554,0.08887894507560687,0.06464776627199234
2016-12-23,0.0014631035672195416,2.140672048410548e-06,0.04396478901951563,0.06835764510216004,0.07636579536384852,0.08648482383592049,0.07077514493539519
2016-12-27,0.0024781607579340576,6.141280742164303e-06,0.04469791278067,0.06872726102698927,0.07314893877967525,0.08545642590625772,0.07080397715714867
2016-12-28,0.008298849147148476,6.887089716712699e-05,0.06742468173006681,0.07270744264624386,0.08109506817361899,0.08724949106404421,0.06310782515658242
2016-12-29,0.00022277363373102564,4.9628091885725166e-08,0.06745755231016283,0.05989906643871532,0.08021913932507972,0.08641792178193654,0.06805742493481531
2016-12-30,0.00366174366821836,1.340836669173725e-05,0.06966015289383223,0.05728511916990812,0.08020288018806557,0.08657264719854345,0.0661700354787348
2017-01-03,0.007620830031304698,5.807705036603556e-05,0.0958004844292653,0.07077901581663784,0.08331589247391673,0.08772758642238156,0.06120141605110715
2017-01-04,0.005931447349010594,3.5182067654084805e-05,0.10506394848962636,0.07618470981543961,0.0832738983423612,0.08789017802900682,0.057791124054801586
2017-01-05,0.0007946839367053183,6.315225592574622e-07,0.07596675178754873,0.07394012107401032,0.08343627725972098,0.08751660093948102,0.06216989216311935
2017-01-06,0.00357127095800752,1.275397625550795e-05,0.07444187679981151,0.07411952194124172,0.07188462552901222,0.08296917242935878,0.061733976552153354
2017-01-09,0.003306071409053072,1.0930108161758166e-05,0.0725970670514032,0.07592892688663318,0.07310313065037127,0.08346675880289312,0.0602095746931253
2017-01-10,0.0,0.0,0.058143532171768264,0.07575248679681146,0.07023005149780709,0.08300687383979262,0.06023193422470641
2017-01-11,0.0028218269344507355,7.962707247991635e-06,0.04435451367467082,0.07604422201448476,0.07056998675582667,0.08306989289082538,0.06268921034223363
2017-01-12,0.002512972599292733,6.3150312847960755e-06,0.048861464046769686,0.061796421326310975,0.06736684504075593,0.08286319482943479,0.06239735098207454
2017-01-13,0.0022929258220783567,5.257508825553708e-06,0.04373862672806593,0.06175603196071855,0.06013427302813448,0.08222393934825649,0.06416769834941446
